id,skuid,gender,primarycategory,brand,framecolor,lensmaterial,lenscolor,material,shape,weight,size,price,style,features,description,name,discount percentage,publish,type,secondarycategory,brandalias,materialalias,stylealias,typealias,barcode,shortdescription,gender2,update time,rank,dimensions,frameshapeurl,framestyleurl,brandurl,segment,vto,origin,mfd_by,pkg_by,mktd_by,rm_source,mfg_date,exp_date,no_of_images,is_onsale,Created time,frame_cost,Deal of Day,comfort,naming_system,has_images,image_folder,image_count,first_image,all_images
11070,E67A1008,Men,eyeglasses,ANDRIANO CROSS,Multicolor,Polycarbonate,Transparent,acetate,Rectangle,12,Large,119,Full Frame,"Rectangle design ideal for multifocals, Stylish Multicolor finish, Durable acetate frame, Comfortable Large size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The rectangle shape in Large offers a comfortable everyday fit. Crafted with acetate, finished in multicolor. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,acetate,fullframe,,EYEMYEYE-SQ1549,E67A1008 Multicolor Full frame Rectangle Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,55-16-135-40,rectangle-eyeglasses,full-frame-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1922.RE.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1008/E67A1008-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1008/E67A1008-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1008/E67A1008-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1008/E67A1008-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1008/E67A1008-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1008/E67A1008-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1008/E67A1008-6.jpg
11071,E67A1009,Men,eyeglasses,ANDRIANO CROSS,Multicolor,Polycarbonate,Transparent,acetate,Rectangle,12,Large,119,Full Frame,"Rectangle design ideal for multifocals, Stylish Multicolor finish, Durable acetate frame, Comfortable Large size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The rectangle shape in Large offers a comfortable everyday fit. Crafted with acetate, finished in multicolor. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,acetate,fullframe,,EYEMYEYE-SQ1712,E67A1009 Multicolor Full frame Rectangle Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,50-17-140-48,rectangle-eyeglasses,full-frame-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1923.RE.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1009/E67A1009-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1009/E67A1009-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1009/E67A1009-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1009/E67A1009-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1009/E67A1009-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1009/E67A1009-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E67A1009/E67A1009-6.jpg
11072,E73C1010,Men,eyeglasses,ANDRIANO CROSS,Gunmetal,Polycarbonate,Transparent,combination,Rectangle,12,Small,119,Rimless,"Rectangle design ideal for multifocals, Stylish Gunmetal finish, Durable combination frame, Comfortable Small size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The rectangle shape in Small offers a comfortable everyday fit. Crafted with combination, finished in gunmetal. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,combination,rimless,,EYEMYEYE-SR3261,E73C1010 Gunmetal rimless Rectangle Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,49-18-135-30,rectangle-eyeglasses,rimless-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1924.RE.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73C1010/E73C1010-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73C1010/E73C1010-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73C1010/E73C1010-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73C1010/E73C1010-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73C1010/E73C1010-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73C1010/E73C1010-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73C1010/E73C1010-6.jpg
11073,E23A1011,Men,eyeglasses,ANDRIANO CROSS,Pink,Polycarbonate,Transparent,combination,Oval,12,Large,119,Full Frame,"Oval design ideal for multifocals, Stylish Pink finish, Durable combination frame, Comfortable Large size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The oval shape in Large offers a comfortable everyday fit. Crafted with combination, finished in pink. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,combination,fullframe,,EYEMYEYE-SV0689,E23A1011 Pink Full frame Oval Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,53-17-135-28,oval-eyeglasses,full-frame-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1925.OV.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E23A1011/E23A1011-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E23A1011/E23A1011-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E23A1011/E23A1011-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E23A1011/E23A1011-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E23A1011/E23A1011-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E23A1011/E23A1011-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E23A1011/E23A1011-6.jpg
11074,E10A1012,Men,eyeglasses,ANDRIANO CROSS,Silver,Polycarbonate,Transparent,combination,Oval,12,Large,119,Full Frame,"Oval design ideal for multifocals, Stylish Silver finish, Durable combination frame, Comfortable Large size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The oval shape in Large offers a comfortable everyday fit. Crafted with combination, finished in silver. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,combination,fullframe,,EYEMYEYE-SV0724,E10A1012 Silver Full frame Oval Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,53-16-140-32,oval-eyeglasses,full-frame-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1926.OV.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E10A1012/E10A1012-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E10A1012/E10A1012-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E10A1012/E10A1012-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E10A1012/E10A1012-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E10A1012/E10A1012-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E10A1012/E10A1012-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E10A1012/E10A1012-6.jpg
11075,E73A1013,Men,eyeglasses,ANDRIANO CROSS,Gunmetal,Polycarbonate,Transparent,combination,Oval,12,Large,119,Full Frame,"Oval design ideal for multifocals, Stylish Gunmetal finish, Durable combination frame, Comfortable Large size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The oval shape in Large offers a comfortable everyday fit. Crafted with combination, finished in gunmetal. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,combination,fullframe,,EYEMYEYE-SV0815,E73A1013 Gunmetal Full frame Oval Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,53-16-140-25,oval-eyeglasses,full-frame-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1927.OV.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73A1013/E73A1013-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73A1013/E73A1013-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73A1013/E73A1013-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73A1013/E73A1013-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73A1013/E73A1013-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73A1013/E73A1013-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E73A1013/E73A1013-6.jpg
11076,E12A1014,Men,eyeglasses,ANDRIANO CROSS,Black,Polycarbonate,Transparent,combination,Oval,12,Large,119,Full Frame,"Oval design ideal for multifocals, Stylish Black finish, Durable combination frame, Comfortable Large size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The oval shape in Large offers a comfortable everyday fit. Crafted with combination, finished in black. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,combination,fullframe,,EYEMYEYE-SV0837,E12A1014 Black Full frame Oval Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,55-16-140-30,oval-eyeglasses,full-frame-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1928.OV.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1014/E12A1014-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1014/E12A1014-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1014/E12A1014-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1014/E12A1014-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1014/E12A1014-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1014/E12A1014-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1014/E12A1014-6.jpg
11077,E38B1015,Men,eyeglasses,ANDRIANO CROSS,Golden,Polycarbonate,Transparent,combination,Rectangle,12,Medium,119,Rimless,"Rectangle design ideal for multifocals, Stylish Golden finish, Durable combination frame, Comfortable Medium size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The rectangle shape in Medium offers a comfortable everyday fit. Crafted with combination, finished in golden. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,combination,rimless,,EYEMYEYE-BD6657,E38B1015 Golden rimless Rectangle Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,52-18-135-28,rectangle-eyeglasses,rimless-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1929.RE.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E38B1015/E38B1015-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E38B1015/E38B1015-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E38B1015/E38B1015-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E38B1015/E38B1015-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E38B1015/E38B1015-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E38B1015/E38B1015-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E38B1015/E38B1015-6.jpg
11078,E12B1016,Men,eyeglasses,ANDRIANO CROSS,Black,Polycarbonate,Transparent,combination,Rectangle,12,Medium,119,Rimless,"Rectangle design ideal for multifocals, Stylish Black finish, Durable combination frame, Comfortable Medium size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The rectangle shape in Medium offers a comfortable everyday fit. Crafted with combination, finished in black. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,combination,rimless,,EYEMYEYE-BD6646,E12B1016 Black rimless Rectangle Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,52-18-135-28,rectangle-eyeglasses,rimless-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1930.RE.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12B1016/E12B1016-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12B1016/E12B1016-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12B1016/E12B1016-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12B1016/E12B1016-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12B1016/E12B1016-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12B1016/E12B1016-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12B1016/E12B1016-6.jpg
11079,E12A1017,Men,eyeglasses,ANDRIANO CROSS,Black,Polycarbonate,Transparent,acetate,Square,12,Large,119,Full Frame,"Square design ideal for multifocals, Stylish Black finish, Durable acetate frame, Comfortable Large size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","ANDRIANO CROSS blends functionality and style. The square shape in Large offers a comfortable everyday fit. Crafted with acetate, finished in black. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",ANDRIANO CROSS,119,1,0,premium-eyeglasses,andriano cross,acetate,fullframe,,EYEMYEYE-SX9970,E12A1017 Black Full frame Square Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0530,20004,55-17-140-40,square-eyeglasses,full-frame-eyeglasses,/brands/andriano-cross-eyeglasses,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1931.SQ.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1017/E12A1017-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1017/E12A1017-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1017/E12A1017-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1017/E12A1017-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1017/E12A1017-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1017/E12A1017-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E12A1017/E12A1017-6.jpg
11080,E25A1018,Men,eyeglasses,INVU,Gold,Polycarbonate,Transparent,combination,Square,12,Medium,99,Full Frame,"Square design ideal for multifocals, Stylish Gold finish, Durable combination frame, Comfortable Medium size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","INVU blends functionality and style. The square shape in Medium offers a comfortable everyday fit. Crafted with combination, finished in gold. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",INVU,99,1,0,premium-eyeglasses,invu,combination,fullframe,,EYEMYEYE-SZ 4605,E25A1018 Black Full frame Square Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0531,20005,51-17-138-45,square-eyeglasses,full-frame-eyeglasses,/brands/invu,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1932.SQ.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25A1018/E25A1018-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25A1018/E25A1018-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25A1018/E25A1018-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25A1018/E25A1018-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25A1018/E25A1018-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25A1018/E25A1018-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25A1018/E25A1018-6.jpg
11081,E15C1019,Women,eyeglasses,INVU,Brown,Polycarbonate,Transparent,acetate,Round,12,Small,99,Full Frame,"Round design ideal for multifocals, Stylish Brown finish, Durable acetate frame, Comfortable Small size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","INVU blends functionality and style. The round shape in Small offers a comfortable everyday fit. Crafted with acetate, finished in brown. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",INVU,99,1,0,premium-eyeglasses,invu,acetate,fullframe,,EYEMYEYE-SZ 8953,E15C1019 Gold Full frame Square Eyeglasses for Men and Women,,2022-09-22 16:15:27.439 +0532,20006,48-20-140-48,round-eyeglasses,full-frame-eyeglasses,/brands/invu,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1933.RO.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E15C1019/E15C1019-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E15C1019/E15C1019-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E15C1019/E15C1019-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E15C1019/E15C1019-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E15C1019/E15C1019-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E15C1019/E15C1019-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E15C1019/E15C1019-6.jpg
11082,E25B1020,Men,eyeglasses,INVU,Gold,Polycarbonate,Transparent,combination,Round,12,Medium,99,Full Frame,"Round design ideal for multifocals, Stylish Gold finish, Durable combination frame, Comfortable Medium size, Includes Thin 1.61 Index Lens, AR & Anti-Scratch Coating, UV Protection","INVU blends functionality and style. The round shape in Medium offers a comfortable everyday fit. Crafted with combination, finished in gold. Perfect for progressive wearers seeking clarity, protection, and all-day comfort.",INVU,99,1,0,premium-eyeglasses,invu,combination,fullframe,,EYEMYEYE-SZ 4983,E25B1020 Brown Full frame Round Eyeglasses for Men and Women,Women,2022-09-22 16:15:27.439 +0533,20007,50-17-142-47,round-eyeglasses,full-frame-eyeglasses,/brands/invu,P,False,India,,,,,,,8,True,2024-03-06 02:38:54,3,False,"Lightweight, Universal fit",M.1934.RO.1.6.A,Yes,Faceaface,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25B1020/E25B1020-1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25B1020/E25B1020-1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25B1020/E25B1020-2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25B1020/E25B1020-3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25B1020/E25B1020-4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25B1020/E25B1020-5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Faceaface and ad cross correct (1)/Faceaface and ad cross/processed/E25B1020/E25B1020-6.jpg
